1660595546,"[-0.046630859375, 0.0234375, 1.08251953125]","[4.5318603515625, 6.2408447265625, 5.22613525390625]","[-95, 377, -1030]"
1660595546,"[0.013916015625, 0.0576171875, 1.126953125]","[3.3416748046875, 5.69915771484375, 5.43975830078125]","[-83, 382, -1036]"
1660595547,"[-0.06005859375, 0.12548828125, 1.1044921875]","[3.12042236328125, 5.55419921875, 4.8828125]","[-87, 340, -959]"
1660595547,"[0.050048828125, 0.0751953125, 1.07373046875]","[3.10516357421875, 5.828857421875, 4.974365234375]","[-91, 383, -1033]"
1660595548,"[0.044677734375, 0.07275390625, 1.10498046875]","[2.0294189453125, 4.02069091796875, 3.387451171875]","[-89, 376, -1038]"
1660595548,"[-0.044189453125, 0.043212890625, 1.111083984375]","[3.07464599609375, 5.126953125, 6.2713623046875]","[-76, 332, -963]"
1660595549,"[-0.00048828125, 0.027099609375, 1.078857421875]","[2.20489501953125, 5.3558349609375, 4.58526611328125]","[-90, 382, -1050]"
1660595549,"[0.040771484375, 0.055419921875, 1.08740234375]","[3.91387939453125, 7.10296630859375, 2.50244140625]","[-95, 387, -1050]"
1660595550,"[-0.063232421875, 0.023193359375, 1.073486328125]","[3.8299560546875, 4.85992431640625, 5.2947998046875]","[-91, 381, -1047]"
1660595550,"[0.023193359375, 0.07080078125, 1.122802734375]","[3.2501220703125, 6.21795654296875, 6.34765625]","[-94, 383, -1040]"
1660595550,"[0.018310546875, 0.007568359375, 1.098388671875]","[1.678466796875, 4.241943359375, 3.82232666015625]","[-88, 368, -1043]"
1660595551,"[-0.00927734375, 0.013427734375, 1.118408203125]","[3.6468505859375, 7.62176513671875, 4.852294921875]","[-81, 322, -974]"
1660595551,"[-0.006103515625, 0.080078125, 1.141357421875]","[3.692626953125, 5.89752197265625, 5.19561767578125]","[-88, 375, -1050]"
1660595552,"[-0.0244140625, 0.076416015625, 1.126220703125]","[2.50244140625, 6.04248046875, 4.53948974609375]","[-96, 383, -1038]"
1660595552,"[-0.011474609375, 0.02099609375, 1.09033203125]","[2.70843505859375, 6.05010986328125, 3.84521484375]","[-93, 377, -1048]"
1660595553,"[-0.051513671875, 0.02783203125, 1.074462890625]","[4.18853759765625, 6.0272216796875, 4.058837890625]","[-89, 386, -1035]"
1660595553,"[0.009765625, 0.057373046875, 1.09716796875]","[3.021240234375, 5.889892578125, 4.31060791015625]","[-89, 369, -1035]"
1660595554,"[-0.031494140625, 0.0712890625, 1.15283203125]","[3.60870361328125, 6.011962890625, 6.12640380859375]","[-89, 376, -1042]"
1660595554,"[0.031494140625, 0.030029296875, 1.114013671875]","[3.79180908203125, 4.669189453125, 5.4168701171875]","[-94, 383, -1033]"
1660595555,"[-0.0009765625, 0.079345703125, 1.066162109375]","[4.64630126953125, 4.43267822265625, 5.27191162109375]","[-97, 392, -1034]"
1660595555,"[-0.027099609375, 0.01416015625, 1.093017578125]","[4.20379638671875, 7.11822509765625, 3.92913818359375]","[-91, 390, -1045]"
1660595555,"[-0.01708984375, 0.03662109375, 1.0986328125]","[4.23431396484375, 5.57708740234375, 2.84576416015625]","[-82, 376, -1045]"
1660595556,"[-0.063720703125, -0.00146484375, 1.1201171875]","[1.83868408203125, 4.9896240234375, 2.58636474609375]","[-83, 382, -1050]"
1660595556,"[0.020263671875, 0.03466796875, 1.077880859375]","[3.68499755859375, 4.7454833984375, 3.84521484375]","[-104, 380, -1048]"
1660595557,"[-0.01611328125, 0.059814453125, 1.099365234375]","[3.37982177734375, 4.55474853515625, 4.00543212890625]","[-91, 374, -1040]"
1660595557,"[0.018310546875, 0.049560546875, 1.087890625]","[2.51007080078125, 3.9520263671875, 4.38690185546875]","[-96, 376, -1026]"
1660595558,"[0.024169921875, 0.017333984375, 1.078125]","[2.57110595703125, 3.7689208984375, 3.19671630859375]","[-87, 381, -1045]"
1660595558,"[-0.002685546875, 0.013671875, 1.09326171875]","[4.0130615234375, 5.18035888671875, 4.0435791015625]","[-90, 389, -1032]"
1660595559,"[-0.02783203125, 0.006591796875, 1.104248046875]","[3.02886962890625, 4.9591064453125, 4.45556640625]","[-87, 390, -1042]"
1660595559,"[-0.006103515625, -0.000244140625, 1.12060546875]","[4.18853759765625, 6.05010986328125, 5.218505859375]","[-87, 386, -1049]"
1660595560,"[-0.05224609375, 0.050048828125, 1.105712890625]","[1.617431640625, 5.9967041015625, 3.74603271484375]","[-91, 381, -1033]"
1660595560,"[0.020751953125, 0.082763671875, 1.0625]","[2.9296875, 4.58526611328125, 4.69970703125]","[-94, 376, -1035]"
1660595561,"[-0.097412109375, 0.007568359375, 1.11669921875]","[2.7313232421875, 4.58526611328125, 4.78363037109375]","[-88, 370, -1034]"
1660595561,"[-0.03857421875, 0.053466796875, 1.0986328125]","[3.387451171875, 5.0048828125, 5.39398193359375]","[-89, 386, -1035]"
1660595561,"[0.0419921875, 0.023681640625, 1.1181640625]","[3.30352783203125, 6.09588623046875, 4.5928955078125]","[-73, 329, -972]"
1660595562,"[-0.037353515625, 0.002685546875, 1.1142578125]","[5.2947998046875, 6.9122314453125, 4.95147705078125]","[-99, 376, -1045]"
1660595562,"[-0.052734375, 0.091064453125, 1.045654296875]","[2.52532958984375, 5.88226318359375, 4.21142578125]","[-96, 381, -1045]"
1660595563,"[0.0458984375, 0.075439453125, 1.064453125]","[4.20379638671875, 6.79779052734375, 4.45556640625]","[-90, 380, -1039]"
1660595563,"[0.01611328125, 0.064697265625, 1.136474609375]","[4.37164306640625, 6.2408447265625, 5.43212890625]","[-90, 375, -1050]"
1660595564,"[-0.00830078125, -0.01025390625, 1.130126953125]","[3.448486328125, 6.15692138671875, 4.18853759765625]","[-85, 380, -1039]"
1660595564,"[-0.01708984375, 0.103759765625, 1.078369140625]","[3.07464599609375, 5.39398193359375, 3.9520263671875]","[-102, 377, -1025]"
1660595565,"[-0.096923828125, 0.1083984375, 1.106689453125]","[2.01416015625, 5.035400390625, 5.340576171875]","[-91, 381, -1031]"
1660595565,"[-0.02099609375, 0.0078125, 1.10546875]","[2.899169921875, 4.70733642578125, 5.91278076171875]","[-96, 390, -1031]"
1660595566,"[0.029052734375, 0.031494140625, 1.120849609375]","[2.4871826171875, 5.98907470703125, 3.448486328125]","[-87, 374, -1045]"
1660595566,"[-0.08056640625, 0.036376953125, 1.151123046875]","[3.97491455078125, 5.584716796875, 4.2572021484375]","[-90, 336, -967]"
1660595567,"[-0.020751953125, 0.024169921875, 1.12646484375]","[2.44140625, 5.3558349609375, 4.35638427734375]","[-93, 375, -1043]"
1660595567,"[0.04248046875, 0.0703125, 1.08642578125]","[3.24249267578125, 6.16455078125, 4.73785400390625]","[-91, 383, -1040]"
1660595568,"[-0.062255859375, 0.034912109375, 1.103271484375]","[3.8604736328125, 4.7607421875, 4.8065185546875]","[-81, 389, -1046]"
1660595568,"[0.00341796875, 0.05078125, 1.11865234375]","[3.53240966796875, 5.2337646484375, 4.1351318359375]","[-83, 382, -1053]"
1660595568,"[-0.024169921875, 0.05517578125, 1.060546875]","[2.4261474609375, 4.364013671875, 4.8828125]","[-94, 386, -1038]"
1660595569,"[-0.023193359375, 0.06591796875, 1.10498046875]","[1.1749267578125, 4.43267822265625, 5.31768798828125]","[-103, 390, -1047]"
1660595569,"[-0.03125, 0.067626953125, 1.093017578125]","[2.7923583984375, 4.94384765625, 3.6468505859375]","[-87, 386, -1049]"
1660595570,"[-0.05810546875, 0.0478515625, 1.110107421875]","[2.14385986328125, 4.76837158203125, 4.6234130859375]","[-82, 381, -1040]"
1660595570,"[0.001708984375, 0.0947265625, 1.078857421875]","[2.67791748046875, 4.6844482421875, 4.241943359375]","[-83, 380, -1043]"
1660595571,"[-0.058349609375, 0.040771484375, 1.0966796875]","[2.5482177734375, 7.049560546875, 3.204345703125]","[-99, 386, -1038]"
1660595571,"[-0.00537109375, 0.0751953125, 1.054931640625]","[2.67791748046875, 4.79888916015625, 5.08880615234375]","[-83, 334, -979]"
1660595572,"[-0.054443359375, 0.0908203125, 1.10302734375]","[4.14276123046875, 5.77545166015625, 3.28826904296875]","[-97, 377, -1046]"
1660595572,"[-0.01220703125, 0.056396484375, 1.125]","[2.99072265625, 4.547119140625, 5.92803955078125]","[-84, 383, -1042]"
1660595573,"[0.002685546875, 0.11962890625, 1.119873046875]","[2.54058837890625, 4.17327880859375, 3.509521484375]","[-99, 381, -1042]"
1660595573,"[-0.017333984375, 0.069580078125, 1.12255859375]","[2.99072265625, 5.33294677734375, 4.5623779296875]","[-84, 386, -1045]"
1660595574,"[-0.01611328125, -0.031494140625, 1.09228515625]","[2.5787353515625, 6.24847412109375, 3.875732421875]","[-100, 380, -1055]"
1660595574,"[0.0009765625, 0.08544921875, 1.134033203125]","[3.6468505859375, 5.01251220703125, 4.6539306640625]","[-96, 386, -1042]"
1660595575,"[0.053466796875, 0.082275390625, 1.117431640625]","[3.08990478515625, 5.92041015625, 4.8370361328125]","[-77, 333, -973]"
1660595575,"[0.028564453125, 0.052978515625, 1.077880859375]","[2.8076171875, 4.94384765625, 5.31768798828125]","[-91, 388, -1038]"
1660595576,"[0.000244140625, 0.052490234375, 1.0869140625]","[3.22723388671875, 6.1187744140625, 5.74493408203125]","[-85, 380, -1036]"
1660595576,"[-0.01171875, 0.082275390625, 1.067626953125]","[3.83758544921875, 6.4544677734375, 4.547119140625]","[-89, 378, -1042]"
1660595576,"[0.0283203125, 0.038330078125, 1.10498046875]","[4.05120849609375, 6.439208984375, 3.7841796875]","[-88, 380, -1048]"
1660595577,"[-0.053466796875, 0.052001953125, 1.120849609375]","[3.509521484375, 5.4473876953125, 5.2947998046875]","[-97, 382, -1036]"
1660595577,"[-0.0087890625, 0.0302734375, 1.147705078125]","[3.82232666015625, 6.17218017578125, 6.4697265625]","[-84, 378, -1047]"
1660595578,"[0.025634765625, -0.013916015625, 1.103515625]","[2.9296875, 5.4168701171875, 4.913330078125]","[-95, 370, -1041]"
1660595578,"[-0.020263671875, 0.069580078125, 1.110595703125]","[3.71551513671875, 6.4697265625, 3.753662109375]","[-87, 381, -1035]"
1660595579,"[-0.000732421875, 0.0546875, 1.12646484375]","[3.387451171875, 6.34765625, 5.45501708984375]","[-97, 384, -1046]"
1660595579,"[-0.00732421875, 0.050537109375, 1.11083984375]","[2.87628173828125, 5.71441650390625, 4.38690185546875]","[-87, 393, -1042]"
1660595579,"[-0.01416015625, 0.014892578125, 1.074951171875]","[3.50189208984375, 5.645751953125, 4.6539306640625]","[-97, 382, -1034]"
1660595580,"[0.017333984375, 0.02490234375, 1.111083984375]","[2.7618408203125, 4.8675537109375, 2.960205078125]","[-90, 384, -1046]"
1660595580,"[0.017822265625, 0.066162109375, 1.067626953125]","[3.42559814453125, 4.5928955078125, 5.37872314453125]","[-96, 388, -1045]"
1660595581,"[-0.027587890625, 0.08447265625, 1.138427734375]","[3.30352783203125, 5.65338134765625, 4.02069091796875]","[-87, 381, -1049]"
1660595581,"[0.004638671875, 0.04248046875, 1.073974609375]","[3.96728515625, 6.99615478515625, 4.180908203125]","[-88, 375, -1034]"
1660595582,"[-0.010009765625, 0.078369140625, 1.052734375]","[3.85284423828125, 6.591796875, 4.08172607421875]","[-82, 326, -978]"
1660595582,"[-0.01025390625, 0.06103515625, 1.0625]","[2.55584716796875, 5.0048828125, 6.8206787109375]","[-93, 380, -1046]"
1660595583,"[0.024169921875, 0.01220703125, 1.07275390625]","[3.53240966796875, 6.8817138671875, 4.26483154296875]","[-88, 394, -1048]"
1660595583,"[0.027587890625, 0.06640625, 1.145751953125]","[3.22723388671875, 4.84466552734375, 5.18035888671875]","[-95, 380, -1041]"
1660595584,"[0.01416015625, 0.013916015625, 1.09375]","[2.78472900390625, 5.0048828125, 3.6163330078125]","[-96, 388, -1038]"
1660595584,"[-0.04345703125, 0.048583984375, 1.115234375]","[1.39617919921875, 6.38580322265625, 5.42449951171875]","[-93, 377, -1041]"
1660595585,"[-0.038818359375, 0.0615234375, 1.108154296875]","[3.204345703125, 7.43865966796875, 5.523681640625]","[-96, 388, -1040]"
1660595585,"[-0.028076171875, -0.006591796875, 1.083740234375]","[2.9144287109375, 5.39398193359375, 4.81414794921875]","[-97, 389, -1030]"
1660595586,"[-0.03271484375, 0.010009765625, 1.122314453125]","[2.655029296875, 6.32476806640625, 5.74493408203125]","[-90, 382, -1034]"
1660595586,"[0.01513671875, 0.046142578125, 1.12841796875]","[4.1656494140625, 6.03485107421875, 5.2032470703125]","[-85, 384, -1046]"
1660595587,"[-0.031005859375, 0.050048828125, 1.085693359375]","[3.01361083984375, 4.92095947265625, 2.90679931640625]","[-75, 323, -968]"
1660595587,"[-0.032958984375, 0.003662109375, 1.068115234375]","[2.62451171875, 5.65338134765625, 2.37274169921875]","[-103, 388, -1047]"
1660595587,"[-0.000732421875, 0.06494140625, 1.11767578125]","[3.3721923828125, 6.256103515625, 3.5400390625]","[-88, 387, -1039]"
1660595588,"[-0.0009765625, 0.026611328125, 1.12890625]","[3.5400390625, 5.74493408203125, 2.89154052734375]","[-96, 381, -1035]"
1660595588,"[0.045166015625, 0.098388671875, 1.0869140625]","[4.20379638671875, 6.58416748046875, 4.7454833984375]","[-94, 386, -1047]"
1660595589,"[0.037109375, -0.01611328125, 1.091064453125]","[2.7008056640625, 4.7149658203125, 3.80706787109375]","[-88, 370, -1036]"
1660595589,"[-0.02978515625, 0.037841796875, 1.09765625]","[2.40325927734375, 6.1492919921875, 5.04302978515625]","[-82, 390, -1047]"
1660595590,"[-0.020751953125, 0.08740234375, 1.090576171875]","[2.7923583984375, 5.31768798828125, 3.2806396484375]","[-88, 377, -1043]"
1660595590,"[-0.003662109375, 0.0185546875, 1.1298828125]","[2.349853515625, 5.94329833984375, 4.50897216796875]","[-78, 324, -970]"
1660595591,"[0.003173828125, 0.037841796875, 1.102783203125]","[2.8839111328125, 5.645751953125, 5.94329833984375]","[-90, 377, -1036]"
1660595591,"[0.002197265625, 0.0439453125, 1.0986328125]","[2.81524658203125, 5.157470703125, 5.65338134765625]","[-85, 375, -1053]"
1660595592,"[-0.004638671875, 0.043212890625, 1.06884765625]","[2.92205810546875, 6.38580322265625, 4.02069091796875]","[-82, 330, -973]"
1660595592,"[0.00146484375, 0.0478515625, 1.0927734375]","[3.11279296875, 4.9896240234375, 3.3111572265625]","[-81, 377, -1041]"
1660595592,"[-0.011962890625, 0.088623046875, 1.13037109375]","[1.70135498046875, 5.4779052734375, 4.180908203125]","[-101, 383, -1035]"
1660595593,"[-0.005615234375, 0.114013671875, 1.06787109375]","[3.39508056640625, 4.82940673828125, 4.82177734375]","[-96, 381, -1028]"
1660595593,"[-0.024658203125, 0.037353515625, 1.060546875]","[2.197265625, 5.4473876953125, 4.26483154296875]","[-87, 390, -1042]"
1660595594,"[-0.01025390625, 0.113525390625, 1.152099609375]","[3.80706787109375, 5.3253173828125, 3.41796875]","[-96, 383, -1054]"
1660595594,"[-0.0048828125, 0.03466796875, 1.15625]","[2.93731689453125, 6.011962890625, 2.593994140625]","[-81, 317, -983]"
1660595595,"[-0.00341796875, 0.083251953125, 1.076171875]","[3.814697265625, 6.34002685546875, 4.89044189453125]","[-90, 382, -1043]"
1660595595,"[0.017822265625, 0.02490234375, 1.109375]","[2.8228759765625, 5.4473876953125, 4.8828125]","[-84, 383, -1051]"
1660595596,"[0.030029296875, 0.060791015625, 1.13134765625]","[4.06646728515625, 5.14984130859375, 6.56890869140625]","[-76, 327, -970]"
1660595596,"[0.000732421875, 0.073974609375, 1.124755859375]","[3.1585693359375, 5.63812255859375, 5.14984130859375]","[-90, 384, -1043]"
1660595597,"[0.0205078125, 0.0380859375, 1.0859375]","[2.2430419921875, 5.13458251953125, 3.9520263671875]","[-90, 380, -1039]"
1660595597,"[0.018798828125, 0.0810546875, 1.123291015625]","[2.3193359375, 5.126953125, 6.7291259765625]","[-76, 327, -981]"
1660595598,"[-0.025634765625, 0.031982421875, 1.120361328125]","[2.62451171875, 5.56182861328125, 5.80596923828125]","[-78, 372, -1041]"
1660595598,"[0.02978515625, 0.059326171875, 1.0849609375]","[4.2877197265625, 5.7830810546875, 4.90570068359375]","[-90, 384, -1039]"
1660595598,"[0.05810546875, 0.081787109375, 1.11474609375]","[2.3651123046875, 6.17218017578125, 3.753662109375]","[-94, 390, -1042]"
1660595599,"[-0.01171875, 0.033935546875, 1.083251953125]","[3.265380859375, 6.32476806640625, 6.23321533203125]","[-93, 382, -1041]"
1660595599,"[-0.01611328125, 0.05712890625, 1.0927734375]","[2.73895263671875, 5.04302978515625, 4.150390625]","[-94, 386, -1031]"
