b'7283,174,158
b'7284,174,158
b'7286,175,158
b'7287,175,158
b'7288,175,158
b'7289,175,158
b'7290,175,159
b'7292,174,159
b'7293,174,159
b'7294,174,159
b'7296,174,159
b'7297,174,160
b'7298,175,160
b'7299,175,160
b'7301,175,160
b'7302,175,160
b'7303,175,160
b'7304,175,159
b'7305,175,159
b'7306,175,159
b'7308,175,159
b'7309,175,159
b'7310,175,159
b'7311,175,159
b'7312,175,159
b'7313,175,159
b'7315,174,159
b'7316,174,159
b'7317,174,158
b'7318,174,158
b'7319,174,158
b'7320,174,158
b'7322,174,158
b'7323,174,158
b'7324,174,158
b'7325,174,158
b'7326,174,158
b'7327,174,158
b'7329,174,158
b'7330,174,158
b'7331,170,158
b'7332,170,158
b'7333,170,158
b'7335,170,158
b'7336,174,158
b'7337,174,159
b'7339,174,159
b'7340,174,159
b'7341,174,159
b'7343,174,159
b'7344,174,159
b'7345,174,157
b'7346,174,157
b'7347,174,157
b'7348,174,157
b'7350,174,157
b'7351,174,158
b'7352,174,158
b'7353,173,158
b'7354,173,158
b'7355,173,158
b'7357,173,158
b'7358,173,157
b'7359,175,157
b'7360,175,157
b'7361,175,157
b'7362,175,157
b'7364,175,158
b'7365,174,158
b'7366,174,158
b'7367,174,158
b'7368,174,158
b'7370,175,158
b'7371,175,158
b'7372,175,158
b'7373,175,158
b'7374,175,158
b'7375,173,158
b'7376,173,158
b'7378,173,158
b'7379,173,158
b'7380,175,158
b'7382,175,158
b'7383,175,158
b'7384,175,158
b'7386,175,158
b'7387,175,158
b'7388,175,158
b'7389,175,158
b'7390,175,158
b'7391,175,158
b'7393,173,158
b'7394,173,158
b'7395,173,158
b'7396,173,158
b'7397,175,158
b'7398,175,159
b'7400,175,159
b'7401,175,159
b'7402,175,159
b'7403,175,159
b'7404,175,158
b'7405,175,158
b'7407,175,158
b'7408,175,158
b'7409,174,158
b'7410,174,158
b'7411,174,159
b'7413,174,159
b'7414,173,159
b'7415,173,159
b'7416,173,159
b'7417,173,158
b'7418,173,158
b'7420,174,158
b'7421,174,158
b'7422,174,158
b'7424,174,158
b'7425,174,157
b'7426,174,157
b'7428,174,157
b'7429,174,157
b'7430,174,157
b'7431,174,157
b'7432,174,158
b'7433,174,158
b'7434,174,158
b'7436,174,158
b'7437,173,158
b'7438,173,157
b'7439,173,157
b'7440,173,157
b'7442,173,157
b'7443,174,157
b'7444,174,157
b'7445,174,158
b'7446,174,158
b'7447,174,158
b'7449,174,158
b'7450,174,158
b'7451,174,158
b'7452,174,158
b'7453,173,158
b'7454,173,158
b'7456,173,158
b'7457,173,158
b'7458,173,158
b'7459,174,158
b'7460,174,158
b'7461,174,158
b'7463,174,158
b'7464,173,158
b'7465,173,167
b'7467,173,167
b'7468,173,167
b'7469,173,167
b'7471,175,167
b'7472,175,159
b'7473,175,159
b'7474,175,159
b'7475,175,159
b'7477,174,159
b'7478,174,159
b'7479,174,158
b'7480,174,158
b'7481,175,158
b'7482,175,158
b'7484,175,158
b'7485,175,158
b'7486,175,158
b'7487,174,158
b'7488,174,158
b'7489,174,158
b'7490,174,158
b'7492,174,159
b'7493,153,159
b'7494,153,159
b'7495,153,159
b'7496,153,159
b'7498,173,159
b'7499,173,158
b'7500,173,158
b'7501,173,158
b'7502,173,158
b'7503,174,158
b'7505,174,158
b'7506,174,158
b'7507,174,158
b'7508,174,158
b'7510,174,158
b'7511,174,158
b'7513,174,158
b'7514,174,158
b'7515,174,158
b'7516,174,158
b'7517,174,158
b'7518,174,158
b'7520,174,157
b'7521,174,157
b'7522,174,157
b'7523,174,157
b'7524,174,157
b'7525,175,158
b'7527,175,158
b'7528,175,158
b'7529,175,158
b'7530,175,158
b'7531,174,158
b'7532,174,158
b'7534,174,158
b'7535,174,158
b'7536,174,158
b'7537,174,158
b'7538,174,158
b'7539,174,158
b'7541,174,158
b'7542,174,158
b'7543,174,158
b'7544,174,158
b'7545,174,158
b'7546,174,158
b'7548,174,158
b'7549,174,158
b'7550,174,158
b'7552,174,158
b'7553,174,159
b'7554,174,159
b'7556,174,159
b'7557,174,159
b'7558,174,159
b'7559,175,158
b'7560,175,158
b'7561,175,158
b'7563,175,158
b'7564,175,158
b'7565,174,158
b'7566,174,157
b'7567,174,157
b'7568,174,157
b'7570,174,157
b'7571,174,157
b'7572,174,157
b'7573,174,159
b'7574,174,159
b'7575,174,159
b'7577,174,159
b'7578,174,159
b'7579,174,158
b'7580,174,158
b'7581,173,158
b'7582,173,158
b'7584,173,158
b'7585,173,158
b'7586,173,159
b'7587,174,159
b'7588,174,159
b'7589,174,159
b'7591,174,159
b'7592,174,159
b'7593,174,158
b'7595,174,158
b'7596,174,158
b'7597,174,158
b'7599,174,158
b'7600,174,158
b'7601,174,158
b'7602,174,158
b'7603,174,158
b'7604,174,158
b'7606,174,158
b'7607,174,159
b'7608,174,159
b'7609,174,159
b'7610,174,159
b'7611,174,159
b'7613,174,159
b'7614,174,158
b'7615,175,158
b'7616,175,158
b'7617,175,158
b'7618,175,158
b'7620,175,158
b'7621,160,158
b'7622,160,158
b'7623,160,158
b'7624,160,158
b'7626,175,158
b'7627,175,159
b'7628,175,159
b'7629,175,159
b'7630,175,159
b'7631,174,159
b'7632,174,159
b'7634,174,159
b'7635,174,159
b'7636,174,159
b'7638,174,159
b'7639,174,159
b'7640,174,158
b'7642,174,158
b'7643,174,158
b'7644,174,158
b'7645,174,158
b'7646,174,158
b'7647,174,159
b'7649,175,159
b'7650,175,159
b'7651,175,159
b'7652,175,159
b'7653,175,159
b'7654,175,159
b'7656,175,159
b'7657,175,159
b'7658,175,159
b'7659,174,159
b'7660,174,158
b'7661,174,158
b'7663,174,158
b'7664,174,158
b'7665,174,158
b'7666,174,158
b'7667,174,157
b'7668,174,157
b'7670,175,157
b'7671,175,157
b'7672,175,157
b'7673,175,159
b'7674,175,159
b'7675,174,159
b'7677,174,159
b'7678,174,159
b'7680,174,159
b'7681,174,159
b'7682,175,159
b'7683,175,159
b'7685,175,159
b'7686,175,159
b'7687,174,158
b'7688,174,158
b'7689,174,158
b'7690,174,158
b'7692,174,158
b'7693,175,158
b'7694,175,160
b'7695,175,160
b'7696,175,160
b'7697,175,160
b'7699,174,160
b'7700,174,160
b'7701,174,159
b'7702,174,159
b'7703,175,159
b'7704,175,159
b'7706,175,159
b'7707,175,158
b'7708,175,158
b'7709,174,158
b'7710,174,158
b'7711,174,158
b'7713,174,158
b'7714,174,159
b'7715,174,159
b'7716,174,159
b'7717,174,159
b'7718,174,159
b'7720,175,159
b'7721,175,159
b'7723,175,159
b'7724,175,159
b'7725,175,159
b'7726,174,159
b'7728,174,160
b'7729,174,160
b'7730,174,160
b'7731,175,160
b'7732,175,160
b'7733,175,160
b'7735,175,159
b'7736,175,159
b'7737,175,159
b'7738,175,159
b'7739,175,159
b'7740,175,160
b'7742,175,160
b'7743,175,160
b'7744,175,160
b'7745,175,160
b'7746,175,160
b'7747,175,161
b'7749,175,161
b'7750,175,161
b'7751,175,161
b'7752,175,161
b'7753,177,160
b'7754,177,160
b'7756,177,160
b'7757,177,160
b'7758,177,160
b'7759,173,160
b'7760,173,160
b'7761,173,160
b'7763,173,160
b'7764,174,160
b'7766,174,160
b'7767,174,158
b'7768,174,158
